seed,fold,encoder_route,feature_set,task,n_train,n_validation,positive_train,positive_validation,auroc,average_precision,balanced_accuracy,f1
20260521,3,ctu_only,classical_signal,any_deceleration_variable,258,128,130,66,0.6991691104594331,0.6977654753402658,0.6236559139784946,0.6470588235294118
20260521,3,ctu_only,encoder_embedding,any_deceleration_prolonged,258,128,13,6,0.6120218579234973,0.09043974030272253,0.5314207650273224,0.0975609756097561
20260521,3,ctu_only,classical_signal,any_deceleration_prolonged,258,128,13,6,0.6898907103825137,0.09756912174335042,0.639344262295082,0.16666666666666666
20260521,3,jnu_to_ctu,encoder_embedding,any_tachycardia,258,128,25,4,0.560483870967742,0.04176573707146649,0.38306451612903225,0.0
20260521,3,jnu_to_ctu,classical_signal,any_tachycardia,258,128,25,4,0.9778225806451613,0.7269230769230769,0.9435483870967742,0.36363636363636365
20260521,3,jnu_to_ctu,encoder_embedding,any_acceleration,258,128,123,64,0.640869140625,0.6373890747924335,0.578125,0.5645161290322581
20260521,3,jnu_to_ctu,classical_signal,any_acceleration,258,128,123,64,0.634521484375,0.6464284103955489,0.5859375,0.5954198473282443
20260521,3,jnu_to_ctu,encoder_embedding,any_deceleration,258,128,189,95,0.7269537480063796,0.879484152822938,0.6701754385964912,0.7529411764705882
20260521,3,jnu_to_ctu,classical_signal,any_deceleration,258,128,189,95,0.6771929824561405,0.8444620842315833,0.6491228070175439,0.7228915662650602
20260521,3,jnu_to_ctu,encoder_embedding,any_deceleration_early,258,128,127,61,0.6302911671152435,0.5949703607698514,0.5966479080009788,0.5405405405405406
20260521,3,jnu_to_ctu,classical_signal,any_deceleration_early,258,128,127,61,0.7132370932224125,0.7030998189479588,0.6800831906043553,0.672
20260521,3,jnu_to_ctu,encoder_embedding,any_deceleration_late,258,128,45,29,0.6461163357715082,0.3731972232650633,0.5726227795193313,0.3611111111111111
20260521,3,jnu_to_ctu,classical_signal,any_deceleration_late,258,128,45,29,0.6687565308254964,0.31342913740255945,0.6600487634970393,0.4666666666666667
20260521,3,jnu_to_ctu,encoder_embedding,any_deceleration_variable,258,128,130,66,0.7328934506353861,0.7496905717119984,0.673998044965787,0.6557377049180327
20260521,3,jnu_to_ctu,classical_signal,any_deceleration_variable,258,128,130,66,0.6991691104594331,0.6977654753402658,0.6236559139784946,0.6470588235294118
20260521,3,jnu_to_ctu,encoder_embedding,any_deceleration_prolonged,258,128,13,6,0.6092896174863388,0.06893263109496647,0.4808743169398907,0.0625
20260521,3,jnu_to_ctu,classical_signal,any_deceleration_prolonged,258,128,13,6,0.6898907103825137,0.09756912174335042,0.639344262295082,0.16666666666666666
20260522,1,random,encoder_embedding,any_tachycardia,257,129,17,12,0.7086894586894587,0.20724122485408397,0.547008547008547,0.18181818181818182
20260522,1,random,classical_signal,any_tachycardia,257,129,17,12,0.9351851851851851,0.6324459549706171,0.9027777777777777,0.6111111111111112
20260522,1,random,encoder_embedding,any_acceleration,257,129,133,54,0.6819753086419754,0.627898955752141,0.6425925925925926,0.6115702479338843
20260522,1,random,classical_signal,any_acceleration,257,129,133,54,0.6412345679012345,0.5468845204402342,0.6296296296296295,0.5765765765765766
20260522,1,random,encoder_embedding,any_deceleration,257,129,190,94,0.676595744680851,0.8269891410810208,0.6544072948328268,0.7912087912087912
20260522,1,random,classical_signal,any_deceleration,257,129,190,94,0.664741641337386,0.8328303129507204,0.6082066869300912,0.7457627118644068
20260522,1,random,encoder_embedding,any_deceleration_early,257,129,125,63,0.6770081770081771,0.670041411382928,0.645021645021645,0.6617647058823529
20260522,1,random,classical_signal,any_deceleration_early,257,129,125,63,0.732082732082732,0.700282104925766,0.6670274170274171,0.6666666666666666
20260522,1,random,encoder_embedding,any_deceleration_late,257,129,48,26,0.5022404779686334,0.23203186282140859,0.49831964152352504,0.2535211267605634
20260522,1,random,classical_signal,any_deceleration_late,257,129,48,26,0.6243465272591486,0.2599620744330846,0.6327483196415236,0.40963855421686746
20260522,1,random,encoder_embedding,any_deceleration_variable,257,129,131,65,0.6375000000000001,0.6484796398191046,0.5650240384615385,0.6111111111111112
20260522,1,random,classical_signal,any_deceleration_variable,257,129,131,65,0.684375,0.6556368213878142,0.6585336538461539,0.6764705882352942
20260522,1,random,encoder_embedding,any_deceleration_prolonged,257,129,12,7,0.3981264637002342,0.052112105644019246,0.46487119437939106,0.058823529411764705
20260522,1,random,classical_signal,any_deceleration_prolonged,257,129,12,7,0.7330210772833724,0.12929507467322596,0.6750585480093676,0.21052631578947367
20260522,1,jnu_only,encoder_embedding,any_tachycardia,257,129,17,12,0.6303418803418803,0.2253561393139398,0.6431623931623931,0.27906976744186046
20260522,1,jnu_only,classical_signal,any_tachycardia,257,129,17,12,0.9351851851851851,0.6324459549706171,0.9027777777777777,0.6111111111111112
20260522,1,jnu_only,encoder_embedding,any_acceleration,257,129,133,54,0.6523456790123459,0.6156917861527132,0.6066666666666667,0.5806451612903226
20260522,1,jnu_only,classical_signal,any_acceleration,257,129,133,54,0.6412345679012345,0.5468845204402342,0.6296296296296295,0.5765765765765766
20260522,1,jnu_only,encoder_embedding,any_deceleration,257,129,190,94,0.8045592705167173,0.9179459251184225,0.738145896656535,0.8415300546448088
20260522,1,jnu_only,classical_signal,any_deceleration,257,129,190,94,0.664741641337386,0.8328303129507204,0.6082066869300912,0.7457627118644068
20260522,1,jnu_only,encoder_embedding,any_deceleration_early,257,129,125,63,0.751082251082251,0.7531431383908833,0.6994949494949495,0.7153284671532847
20260522,1,jnu_only,classical_signal,any_deceleration_early,257,129,125,63,0.732082732082732,0.700282104925766,0.6670274170274171,0.6666666666666666
20260522,1,jnu_only,encoder_embedding,any_deceleration_late,257,129,48,26,0.5212845407020165,0.2748867484668566,0.5125093353248693,0.28205128205128205
20260522,1,jnu_only,classical_signal,any_deceleration_late,257,129,48,26,0.6243465272591486,0.2599620744330846,0.6327483196415236,0.40963855421686746
20260522,1,jnu_only,encoder_embedding,any_deceleration_variable,257,129,131,65,0.7519230769230769,0.7557289610735629,0.6820913461538461,0.6870229007633588
20260522,1,jnu_only,classical_signal,any_deceleration_variable,257,129,131,65,0.684375,0.6556368213878142,0.6585336538461539,0.6764705882352942
20260522,1,jnu_only,encoder_embedding,any_deceleration_prolonged,257,129,12,7,0.5831381733021077,0.10393166671057137,0.5649882903981265,0.14285714285714285
20260522,1,jnu_only,classical_signal,any_deceleration_prolonged,257,129,12,7,0.7330210772833724,0.12929507467322596,0.6750585480093676,0.21052631578947367
20260522,1,jnu_asymmetric,encoder_embedding,any_tachycardia,257,129,17,12,0.6816239316239316,0.2127632748501328,0.6346153846153846,0.26666666666666666
20260522,1,jnu_asymmetric,classical_signal,any_tachycardia,257,129,17,12,0.9351851851851851,0.6324459549706171,0.9027777777777777,0.6111111111111112
20260522,1,jnu_asymmetric,encoder_embedding,any_acceleration,257,129,133,54,0.6575308641975307,0.629062907655302,0.6081481481481481,0.5714285714285714
20260522,1,jnu_asymmetric,classical_signal,any_acceleration,257,129,133,54,0.6412345679012345,0.5468845204402342,0.6296296296296295,0.5765765765765766
20260522,1,jnu_asymmetric,encoder_embedding,any_deceleration,257,129,190,94,0.6896656534954407,0.825582186706908,0.6437689969604863,0.7777777777777778
20260522,1,jnu_asymmetric,classical_signal,any_deceleration,257,129,190,94,0.664741641337386,0.8328303129507204,0.6082066869300912,0.7457627118644068
20260522,1,jnu_asymmetric,encoder_embedding,any_deceleration_early,257,129,125,63,0.6284271284271284,0.6263188242727736,0.6132756132756133,0.6212121212121212
20260522,1,jnu_asymmetric,classical_signal,any_deceleration_early,257,129,125,63,0.732082732082732,0.700282104925766,0.6670274170274171,0.6666666666666666
20260522,1,jnu_asymmetric,encoder_embedding,any_deceleration_late,257,129,48,26,0.4865571321882002,0.2042257575168335,0.4831964152352502,0.2696629213483146
20260522,1,jnu_asymmetric,classical_signal,any_deceleration_late,257,129,48,26,0.6243465272591486,0.2599620744330846,0.6327483196415236,0.40963855421686746
20260522,1,jnu_asymmetric,encoder_embedding,any_deceleration_variable,257,129,131,65,0.609375,0.6138657103881613,0.5657451923076924,0.5757575757575758
20260522,1,jnu_asymmetric,classical_signal,any_deceleration_variable,257,129,131,65,0.684375,0.6556368213878142,0.6585336538461539,0.6764705882352942
20260522,1,jnu_asymmetric,encoder_embedding,any_deceleration_prolonged,257,129,12,7,0.47423887587822017,0.054773740072743396,0.38524590163934425,0.0
20260522,1,jnu_asymmetric,classical_signal,any_deceleration_prolonged,257,129,12,7,0.7330210772833724,0.12929507467322596,0.6750585480093676,0.21052631578947367
20260522,1,ctu_only,encoder_embedding,any_tachycardia,257,129,17,12,0.7813390313390314,0.3200327424553431,0.7350427350427351,0.37209302325581395
20260522,1,ctu_only,classical_signal,any_tachycardia,257,129,17,12,0.9351851851851851,0.6324459549706171,0.9027777777777777,0.6111111111111112
20260522,1,ctu_only,encoder_embedding,any_acceleration,257,129,133,54,0.6898765432098766,0.6494074235578204,0.6266666666666667,0.5950413223140496
20260522,1,ctu_only,classical_signal,any_acceleration,257,129,133,54,0.6412345679012345,0.5468845204402342,0.6296296296296295,0.5765765765765766
20260522,1,ctu_only,encoder_embedding,any_deceleration,257,129,190,94,0.7279635258358662,0.8778389664932889,0.6919452887537993,0.797752808988764
20260522,1,ctu_only,classical_signal,any_deceleration,257,129,190,94,0.664741641337386,0.8328303129507204,0.6082066869300912,0.7457627118644068
20260522,1,ctu_only,encoder_embedding,any_deceleration_early,257,129,125,63,0.6628186628186629,0.6839620079237299,0.6287878787878788,0.6363636363636364
20260522,1,ctu_only,classical_signal,any_deceleration_early,257,129,125,63,0.732082732082732,0.700282104925766,0.6670274170274171,0.6666666666666666
20260522,1,ctu_only,encoder_embedding,any_deceleration_late,257,129,48,26,0.5100821508588499,0.24205815431072084,0.49813293502613887,0.2631578947368421
20260522,1,ctu_only,classical_signal,any_deceleration_late,257,129,48,26,0.6243465272591486,0.2599620744330846,0.6327483196415236,0.40963855421686746
20260522,1,ctu_only,encoder_embedding,any_deceleration_variable,257,129,131,65,0.7391826923076923,0.7229556525391695,0.6819711538461539,0.6917293233082706
20260522,1,ctu_only,classical_signal,any_deceleration_variable,257,129,131,65,0.684375,0.6556368213878142,0.6585336538461539,0.6764705882352942
20260522,1,ctu_only,encoder_embedding,any_deceleration_prolonged,257,129,12,7,0.43559718969555034,0.05133546949403727,0.38934426229508196,0.0
20260522,1,ctu_only,classical_signal,any_deceleration_prolonged,257,129,12,7,0.7330210772833724,0.12929507467322596,0.6750585480093676,0.21052631578947367
20260522,1,jnu_to_ctu,encoder_embedding,any_tachycardia,257,129,17,12,0.6317663817663817,0.23032464368114514,0.6388888888888888,0.2727272727272727
20260522,1,jnu_to_ctu,classical_signal,any_tachycardia,257,129,17,12,0.9351851851851851,0.6324459549706171,0.9027777777777777,0.6111111111111112
20260522,1,jnu_to_ctu,encoder_embedding,any_acceleration,257,129,133,54,0.6599999999999999,0.6347712558709735,0.6133333333333333,0.5853658536585366
20260522,1,jnu_to_ctu,classical_signal,any_acceleration,257,129,133,54,0.6412345679012345,0.5468845204402342,0.6296296296296295,0.5765765765765766
20260522,1,jnu_to_ctu,encoder_embedding,any_deceleration,257,129,190,94,0.8276595744680851,0.9327683379299581,0.7202127659574469,0.8449197860962567
20260522,1,jnu_to_ctu,classical_signal,any_deceleration,257,129,190,94,0.664741641337386,0.8328303129507204,0.6082066869300912,0.7457627118644068
20260522,1,jnu_to_ctu,encoder_embedding,any_deceleration_early,257,129,125,63,0.7643097643097643,0.7595489229015926,0.6998556998556998,0.7194244604316546
20260522,1,jnu_to_ctu,classical_signal,any_deceleration_early,257,129,125,63,0.732082732082732,0.700282104925766,0.6670274170274171,0.6666666666666666
20260522,1,jnu_to_ctu,encoder_embedding,any_deceleration_late,257,129,48,26,0.5436893203883495,0.2797699133285838,0.5125093353248693,0.28205128205128205
20260522,1,jnu_to_ctu,classical_signal,any_deceleration_late,257,129,48,26,0.6243465272591486,0.2599620744330846,0.6327483196415236,0.40963855421686746
20260522,1,jnu_to_ctu,encoder_embedding,any_deceleration_variable,257,129,131,65,0.7610576923076924,0.788100184949718,0.6818509615384616,0.6962962962962963
20260522,1,jnu_to_ctu,classical_signal,any_deceleration_variable,257,129,131,65,0.684375,0.6556368213878142,0.6585336538461539,0.6764705882352942
20260522,1,jnu_to_ctu,encoder_embedding,any_deceleration_prolonged,257,129,12,7,0.550351288056206,0.11534672943923693,0.5322014051522248,0.1111111111111111
20260522,1,jnu_to_ctu,classical_signal,any_deceleration_prolonged,257,129,12,7,0.7330210772833724,0.12929507467322596,0.6750585480093676,0.21052631578947367
20260522,2,random,encoder_embedding,any_tachycardia,257,129,16,13,0.7679045092838197,0.3459354852490368,0.6999336870026525,0.34782608695652173
20260522,2,random,classical_signal,any_tachycardia,257,129,16,13,0.9774535809018567,0.83808990155144,0.9353448275862069,0.6341463414634146
20260522,2,random,encoder_embedding,any_acceleration,257,129,118,69,0.6980676328502416,0.6936847818924512,0.6260869565217391,0.6521739130434783
20260522,2,random,classical_signal,any_acceleration,257,129,118,69,0.6652173913043479,0.672040665476562,0.6025362318840579,0.5806451612903226
20260522,2,random,encoder_embedding,any_deceleration,257,129,189,95,0.780185758513932,0.8946548500737271,0.7496904024767801,0.7928994082840237
20260522,2,random,classical_signal,any_deceleration,257,129,189,95,0.7938080495356037,0.9184972486710152,0.7369969040247678,0.7421383647798742
20260522,2,random,encoder_embedding,any_deceleration_early,257,129,124,64,0.6605769230769231,0.6419214312200802,0.5889423076923077,0.576
20260522,2,random,classical_signal,any_deceleration_early,257,129,124,64,0.7754807692307693,0.7475255382400954,0.6973557692307693,0.6829268292682927
20260522,2,random,encoder_embedding,any_deceleration_late,257,129,55,19,0.615311004784689,0.32470376287670655,0.5813397129186603,0.2898550724637681
20260522,2,random,classical_signal,any_deceleration_late,257,129,55,19,0.6435406698564594,0.3127432378635042,0.5858851674641148,0.29411764705882354
20260522,2,random,encoder_embedding,any_deceleration_variable,257,129,131,65,0.6831730769230769,0.6923561813411416,0.6743990384615385,0.676923076923077
20260522,2,random,classical_signal,any_deceleration_variable,257,129,131,65,0.6757211538461538,0.6687568527265245,0.6201923076923077,0.6201550387596899
20260522,2,random,encoder_embedding,any_deceleration_prolonged,257,129,13,6,0.4972899728997289,0.056392286393182875,0.532520325203252,0.0975609756097561
20260522,2,random,classical_signal,any_deceleration_prolonged,257,129,13,6,0.8672086720867209,0.4993311931514179,0.8191056910569106,0.2857142857142857
20260522,2,jnu_only,encoder_embedding,any_tachycardia,257,129,16,13,0.8242705570291777,0.4936699364665466,0.7297745358090186,0.3673469387755102
20260522,2,jnu_only,classical_signal,any_tachycardia,257,129,16,13,0.9774535809018567,0.83808990155144,0.9353448275862069,0.6341463414634146
20260522,2,jnu_only,encoder_embedding,any_acceleration,257,129,118,69,0.7125603864734299,0.743094129704413,0.6282608695652174,0.6417910447761194
20260522,2,jnu_only,classical_signal,any_acceleration,257,129,118,69,0.6652173913043479,0.672040665476562,0.6025362318840579,0.5806451612903226
20260522,2,jnu_only,encoder_embedding,any_deceleration,257,129,189,95,0.8095975232198142,0.9064408941978903,0.7360681114551084,0.8045977011494253
20260522,2,jnu_only,classical_signal,any_deceleration,257,129,189,95,0.7938080495356037,0.9184972486710152,0.7369969040247678,0.7421383647798742
20260522,2,jnu_only,encoder_embedding,any_deceleration_early,257,129,124,64,0.7555288461538462,0.7327460896763689,0.6664663461538461,0.656
20260522,2,jnu_only,classical_signal,any_deceleration_early,257,129,124,64,0.7754807692307693,0.7475255382400954,0.6973557692307693,0.6829268292682927
20260522,2,jnu_only,encoder_embedding,any_deceleration_late,257,129,55,19,0.4947368421052632,0.1597224896384718,0.5332535885167464,0.24242424242424243
20260522,2,jnu_only,classical_signal,any_deceleration_late,257,129,55,19,0.6435406698564594,0.3127432378635042,0.5858851674641148,0.29411764705882354
20260522,2,jnu_only,encoder_embedding,any_deceleration_variable,257,129,131,65,0.6235576923076922,0.6300448805726715,0.5885817307692307,0.6187050359712231
20260522,2,jnu_only,classical_signal,any_deceleration_variable,257,129,131,65,0.6757211538461538,0.6687568527265245,0.6201923076923077,0.6201550387596899
20260522,2,jnu_only,encoder_embedding,any_deceleration_prolonged,257,129,13,6,0.7398373983739838,0.1848573668913499,0.6991869918699187,0.18604651162790697
20260522,2,jnu_only,classical_signal,any_deceleration_prolonged,257,129,13,6,0.8672086720867209,0.4993311931514179,0.8191056910569106,0.2857142857142857
20260522,2,jnu_asymmetric,encoder_embedding,any_tachycardia,257,129,16,13,0.7460212201591512,0.3443746607250211,0.6187002652519894,0.26666666666666666
20260522,2,jnu_asymmetric,classical_signal,any_tachycardia,257,129,16,13,0.9774535809018567,0.83808990155144,0.9353448275862069,0.6341463414634146
20260522,2,jnu_asymmetric,encoder_embedding,any_acceleration,257,129,118,69,0.6379227053140096,0.6576511778126488,0.557608695652174,0.5777777777777777
20260522,2,jnu_asymmetric,classical_signal,any_acceleration,257,129,118,69,0.6652173913043479,0.672040665476562,0.6025362318840579,0.5806451612903226
20260522,2,jnu_asymmetric,encoder_embedding,any_deceleration,257,129,189,95,0.6798761609907121,0.8554859567981996,0.626780185758514,0.75
20260522,2,jnu_asymmetric,classical_signal,any_deceleration,257,129,189,95,0.7938080495356037,0.9184972486710152,0.7369969040247678,0.7421383647798742
20260522,2,jnu_asymmetric,encoder_embedding,any_deceleration_early,257,129,124,64,0.6288461538461538,0.6400678113317061,0.596875,0.59375
20260522,2,jnu_asymmetric,classical_signal,any_deceleration_early,257,129,124,64,0.7754807692307693,0.7475255382400954,0.6973557692307693,0.6829268292682927
20260522,2,jnu_asymmetric,encoder_embedding,any_deceleration_late,257,129,55,19,0.5593301435406699,0.2632674455480823,0.5241626794258374,0.23529411764705882
20260522,2,jnu_asymmetric,classical_signal,any_deceleration_late,257,129,55,19,0.6435406698564594,0.3127432378635042,0.5858851674641148,0.29411764705882354
20260522,2,jnu_asymmetric,encoder_embedding,any_deceleration_variable,257,129,131,65,0.5798076923076922,0.606332818797254,0.5425480769230769,0.549618320610687
20260522,2,jnu_asymmetric,classical_signal,any_deceleration_variable,257,129,131,65,0.6757211538461538,0.6687568527265245,0.6201923076923077,0.6201550387596899
20260522,2,jnu_asymmetric,encoder_embedding,any_deceleration_prolonged,257,129,13,6,0.6829268292682927,0.25365345731478456,0.6951219512195121,0.18181818181818182
20260522,2,jnu_asymmetric,classical_signal,any_deceleration_prolonged,257,129,13,6,0.8672086720867209,0.4993311931514179,0.8191056910569106,0.2857142857142857
20260522,2,ctu_only,encoder_embedding,any_tachycardia,257,129,16,13,0.8255968169761274,0.3011369266507248,0.789787798408488,0.4444444444444444
20260522,2,ctu_only,classical_signal,any_tachycardia,257,129,16,13,0.9774535809018567,0.83808990155144,0.9353448275862069,0.6341463414634146
20260522,2,ctu_only,encoder_embedding,any_acceleration,257,129,118,69,0.745169082125604,0.7511725352179497,0.6789855072463769,0.7092198581560284
20260522,2,ctu_only,classical_signal,any_acceleration,257,129,118,69,0.6652173913043479,0.672040665476562,0.6025362318840579,0.5806451612903226
20260522,2,ctu_only,encoder_embedding,any_deceleration,257,129,189,95,0.7743034055727553,0.9101523857445524,0.6961300309597523,0.7816091954022989
20260522,2,ctu_only,classical_signal,any_deceleration,257,129,189,95,0.7938080495356037,0.9184972486710152,0.7369969040247678,0.7421383647798742
20260522,2,ctu_only,encoder_embedding,any_deceleration_early,257,129,124,64,0.6927884615384615,0.6881711106984383,0.6120192307692307,0.5901639344262295
20260522,2,ctu_only,classical_signal,any_deceleration_early,257,129,124,64,0.7754807692307693,0.7475255382400954,0.6973557692307693,0.6829268292682927
20260522,2,ctu_only,encoder_embedding,any_deceleration_late,257,129,55,19,0.5062200956937799,0.17287448473434822,0.4978468899521531,0.208955223880597
20260522,2,ctu_only,classical_signal,any_deceleration_late,257,129,55,19,0.6435406698564594,0.3127432378635042,0.5858851674641148,0.29411764705882354
20260522,2,ctu_only,encoder_embedding,any_deceleration_variable,257,129,131,65,0.6346153846153846,0.6738028192827763,0.5961538461538461,0.6338028169014085
20260522,2,ctu_only,classical_signal,any_deceleration_variable,257,129,131,65,0.6757211538461538,0.6687568527265245,0.6201923076923077,0.6201550387596899
20260522,2,ctu_only,encoder_embedding,any_deceleration_prolonged,257,129,13,6,0.40379403794037944,0.062066818431146954,0.532520325203252,0.0975609756097561
20260522,2,ctu_only,classical_signal,any_deceleration_prolonged,257,129,13,6,0.8672086720867209,0.4993311931514179,0.8191056910569106,0.2857142857142857
20260522,2,jnu_to_ctu,encoder_embedding,any_tachycardia,257,129,16,13,0.8362068965517242,0.4456609329033986,0.738395225464191,0.3829787234042553
20260522,2,jnu_to_ctu,classical_signal,any_tachycardia,257,129,16,13,0.9774535809018567,0.83808990155144,0.9353448275862069,0.6341463414634146
20260522,2,jnu_to_ctu,encoder_embedding,any_acceleration,257,129,118,69,0.717391304347826,0.7407536616475379,0.6467391304347827,0.6853146853146853
20260522,2,jnu_to_ctu,classical_signal,any_acceleration,257,129,118,69,0.6652173913043479,0.672040665476562,0.6025362318840579,0.5806451612903226
20260522,2,jnu_to_ctu,encoder_embedding,any_deceleration,257,129,189,95,0.8405572755417957,0.9289029255407415,0.754953560371517,0.8
20260522,2,jnu_to_ctu,classical_signal,any_deceleration,257,129,189,95,0.7938080495356037,0.9184972486710152,0.7369969040247678,0.7421383647798742
20260522,2,jnu_to_ctu,encoder_embedding,any_deceleration_early,257,129,124,64,0.7961538461538461,0.7694553317705363,0.6972355769230769,0.6776859504132231
20260522,2,jnu_to_ctu,classical_signal,any_deceleration_early,257,129,124,64,0.7754807692307693,0.7475255382400954,0.6973557692307693,0.6829268292682927
20260522,2,jnu_to_ctu,encoder_embedding,any_deceleration_late,257,129,55,19,0.5220095693779904,0.17643601021032349,0.5459330143540669,0.2571428571428571
20260522,2,jnu_to_ctu,classical_signal,any_deceleration_late,257,129,55,19,0.6435406698564594,0.3127432378635042,0.5858851674641148,0.29411764705882354
20260522,2,jnu_to_ctu,encoder_embedding,any_deceleration_variable,257,129,131,65,0.6379807692307693,0.6379737103258558,0.6197115384615385,0.6423357664233577
20260522,2,jnu_to_ctu,classical_signal,any_deceleration_variable,257,129,131,65,0.6757211538461538,0.6687568527265245,0.6201923076923077,0.6201550387596899
20260522,2,jnu_to_ctu,encoder_embedding,any_deceleration_prolonged,257,129,13,6,0.7303523035230353,0.26383061383061385,0.6361788617886179,0.16216216216216217
20260522,2,jnu_to_ctu,classical_signal,any_deceleration_prolonged,257,129,13,6,0.8672086720867209,0.4993311931514179,0.8191056910569106,0.2857142857142857
20260522,3,random,encoder_embedding,any_tachycardia,258,128,25,4,0.22983870967741934,0.024172756981580508,0.3467741935483871,0.0
20260522,3,random,classical_signal,any_tachycardia,258,128,25,4,0.9778225806451613,0.7269230769230769,0.9435483870967742,0.36363636363636365
20260522,3,random,encoder_embedding,any_acceleration,258,128,123,64,0.642822265625,0.6182412491630347,0.609375,0.5967741935483871
20260522,3,random,classical_signal,any_acceleration,258,128,123,64,0.634521484375,0.6464284103955489,0.5859375,0.5954198473282443
20260522,3,random,encoder_embedding,any_deceleration,258,128,189,95,0.6864433811802233,0.851373892455871,0.6807017543859649,0.7674418604651163
20260522,3,random,classical_signal,any_deceleration,258,128,189,95,0.6771929824561405,0.8444620842315833,0.6491228070175439,0.7228915662650602
20260522,3,random,encoder_embedding,any_deceleration_early,258,128,127,61,0.6263763151455836,0.6312269808723082,0.5757279177881087,0.5423728813559322
20260522,3,random,classical_signal,any_deceleration_early,258,128,127,61,0.7132370932224125,0.7030998189479588,0.6800831906043553,0.672
20260522,3,random,encoder_embedding,any_deceleration_late,258,128,45,29,0.4771856495994427,0.20950516243218203,0.4662138627655869,0.22535211267605634
20260522,3,random,classical_signal,any_deceleration_late,258,128,45,29,0.6687565308254964,0.31342913740255945,0.6600487634970393,0.4666666666666667
20260522,3,random,encoder_embedding,any_deceleration_variable,258,128,130,66,0.6219452590420331,0.6600424921744517,0.554496578690127,0.5648854961832062
20260522,3,random,classical_signal,any_deceleration_variable,258,128,130,66,0.6991691104594331,0.6977654753402658,0.6236559139784946,0.6470588235294118
20260522,3,random,encoder_embedding,any_deceleration_prolonged,258,128,13,6,0.4986338797814207,0.06286409814945942,0.476775956284153,0.06060606060606061
20260522,3,random,classical_signal,any_deceleration_prolonged,258,128,13,6,0.6898907103825137,0.09756912174335042,0.639344262295082,0.16666666666666666
20260522,3,jnu_only,encoder_embedding,any_tachycardia,258,128,25,4,0.592741935483871,0.04662569087097389,0.40725806451612906,0.0
20260522,3,jnu_only,classical_signal,any_tachycardia,258,128,25,4,0.9778225806451613,0.7269230769230769,0.9435483870967742,0.36363636363636365
20260522,3,jnu_only,encoder_embedding,any_acceleration,258,128,123,64,0.641357421875,0.6091752233334948,0.5859375,0.576
20260522,3,jnu_only,classical_signal,any_acceleration,258,128,123,64,0.634521484375,0.6464284103955489,0.5859375,0.5954198473282443
20260522,3,jnu_only,encoder_embedding,any_deceleration,258,128,189,95,0.6925039872408294,0.8648354450313981,0.6543859649122807,0.7305389221556886
20260522,3,jnu_only,classical_signal,any_deceleration,258,128,189,95,0.6771929824561405,0.8444620842315833,0.6491228070175439,0.7228915662650602
20260522,3,jnu_only,encoder_embedding,any_deceleration_early,258,128,127,61,0.6425250795204307,0.6193648255536292,0.6026425250795204,0.5283018867924528
20260522,3,jnu_only,classical_signal,any_deceleration_early,258,128,127,61,0.7132370932224125,0.7030998189479588,0.6800831906043553,0.672
20260522,3,jnu_only,encoder_embedding,any_deceleration_late,258,128,45,29,0.5795889933820968,0.2914570832835265,0.5553814002089864,0.3380281690140845
20260522,3,jnu_only,classical_signal,any_deceleration_late,258,128,45,29,0.6687565308254964,0.31342913740255945,0.6600487634970393,0.4666666666666667
20260522,3,jnu_only,encoder_embedding,any_deceleration_variable,258,128,130,66,0.7143206256109482,0.733301746524367,0.6810850439882699,0.672
20260522,3,jnu_only,classical_signal,any_deceleration_variable,258,128,130,66,0.6991691104594331,0.6977654753402658,0.6236559139784946,0.6470588235294118
20260522,3,jnu_only,encoder_embedding,any_deceleration_prolonged,258,128,13,6,0.5819672131147541,0.06728563532687243,0.5560109289617486,0.11428571428571428
20260522,3,jnu_only,classical_signal,any_deceleration_prolonged,258,128,13,6,0.6898907103825137,0.09756912174335042,0.639344262295082,0.16666666666666666
20260522,3,jnu_asymmetric,encoder_embedding,any_tachycardia,258,128,25,4,0.564516129032258,0.048566573613302584,0.4112903225806452,0.0
20260522,3,jnu_asymmetric,classical_signal,any_tachycardia,258,128,25,4,0.9778225806451613,0.7269230769230769,0.9435483870967742,0.36363636363636365
20260522,3,jnu_asymmetric,encoder_embedding,any_acceleration,258,128,123,64,0.6103515625,0.6128117187540245,0.5625,0.5483870967741935
20260522,3,jnu_asymmetric,classical_signal,any_acceleration,258,128,123,64,0.634521484375,0.6464284103955489,0.5859375,0.5954198473282443
20260522,3,jnu_asymmetric,encoder_embedding,any_deceleration,258,128,189,95,0.6073365231259968,0.8423400012298254,0.5727272727272728,0.6826347305389222
20260522,3,jnu_asymmetric,classical_signal,any_deceleration,258,128,189,95,0.6771929824561405,0.8444620842315833,0.6491228070175439,0.7228915662650602
20260522,3,jnu_asymmetric,encoder_embedding,any_deceleration_early,258,128,127,61,0.6119402985074627,0.5943145359513418,0.5302177636408123,0.5081967213114754
20260522,3,jnu_asymmetric,classical_signal,any_deceleration_early,258,128,127,61,0.7132370932224125,0.7030998189479588,0.6800831906043553,0.672
20260522,3,jnu_asymmetric,encoder_embedding,any_deceleration_late,258,128,45,29,0.5189829327760362,0.30073979532887724,0.4935562521769419,0.2571428571428571
20260522,3,jnu_asymmetric,classical_signal,any_deceleration_late,258,128,45,29,0.6687565308254964,0.31342913740255945,0.6600487634970393,0.4666666666666667
